температура печи
3.0649999618530e+01 5.5976127624512e+01 0.0000000000000e+00
3.0666666030884e+01 5.6001129150391e+01 0.0000000000000e+00
3.0683332443237e+01 5.6026130676270e+01 0.0000000000000e+00
3.0700000762939e+01 5.6051132202148e+01 0.0000000000000e+00
3.0716667175293e+01 5.6076133728027e+01 0.0000000000000e+00
3.0733333587646e+01 5.6101135253906e+01 0.0000000000000e+00
3.0750000000000e+01 5.6126136779785e+01 0.0000000000000e+00
3.0766666412354e+01 5.6151138305664e+01 0.0000000000000e+00
3.0783332824707e+01 5.6176139831543e+01 0.0000000000000e+00
3.0799999237061e+01 5.6201141357422e+01 0.0000000000000e+00
3.0816667556763e+01 5.6226142883301e+01 0.0000000000000e+00
3.0833333969116e+01 5.6251144409180e+01 0.0000000000000e+00
3.0850000381470e+01 5.6276145935059e+01 0.0000000000000e+00
3.0866666793823e+01 5.6301147460938e+01 0.0000000000000e+00
3.0883333206177e+01 5.6326148986816e+01 0.0000000000000e+00
3.0899999618530e+01 5.6351150512695e+01 0.0000000000000e+00
3.0916666030884e+01 5.6376152038574e+01 0.0000000000000e+00
3.0933332443237e+01 5.6401153564453e+01 0.0000000000000e+00
3.0950000762939e+01 5.6426155090332e+01 0.0000000000000e+00
3.0966667175293e+01 5.6451156616211e+01 0.0000000000000e+00
3.0983333587646e+01 5.6476158142090e+01 0.0000000000000e+00
3.1000000000000e+01 5.6501159667969e+01 0.0000000000000e+00
3.1016666412354e+01 5.6526161193848e+01 0.0000000000000e+00
3.1033332824707e+01 5.6551162719727e+01 0.0000000000000e+00
3.1049999237061e+01 5.6576164245605e+01 0.0000000000000e+00
3.1066667556763e+01 5.6601165771484e+01 0.0000000000000e+00
3.1083333969116e+01 5.6626167297363e+01 0.0000000000000e+00
3.1100000381470e+01 5.6651168823242e+01 0.0000000000000e+00
3.1116666793823e+01 5.6676170349121e+01 0.0000000000000e+00
3.1133333206177e+01 5.6701171875000e+01 0.0000000000000e+00
3.1149999618530e+01 5.6726173400879e+01 0.0000000000000e+00
3.1166666030884e+01 5.6751174926758e+01 0.0000000000000e+00
3.1183332443237e+01 5.6776176452637e+01 0.0000000000000e+00
3.1200000762939e+01 5.6801177978516e+01 0.0000000000000e+00
3.1216667175293e+01 5.6826179504395e+01 0.0000000000000e+00
3.1233333587646e+01 5.6851181030273e+01 0.0000000000000e+00
3.1250000000000e+01 5.6876182556152e+01 0.0000000000000e+00
3.1266666412354e+01 5.6901184082031e+01 0.0000000000000e+00
3.1283332824707e+01 5.6926185607910e+01 0.0000000000000e+00
3.1299999237061e+01 5.6951187133789e+01 0.0000000000000e+00
3.1316667556763e+01 5.6976188659668e+01 0.0000000000000e+00
3.1333333969116e+01 5.7001190185547e+01 0.0000000000000e+00
3.1350000381470e+01 5.7026191711426e+01 0.0000000000000e+00
3.1366666793823e+01 5.7051193237305e+01 0.0000000000000e+00
3.1383333206177e+01 5.7076194763184e+01 0.0000000000000e+00
3.1399999618530e+01 5.7101196289062e+01 0.0000000000000e+00
3.1416666030884e+01 5.7126197814941e+01 0.0000000000000e+00
3.1433332443237e+01 5.7151199340820e+01 0.0000000000000e+00
3.1450000762939e+01 5.7176200866699e+01 0.0000000000000e+00
3.1466667175293e+01 5.7201202392578e+01 0.0000000000000e+00
3.1483333587646e+01 5.7226203918457e+01 0.0000000000000e+00
3.1500000000000e+01 5.7251205444336e+01 0.0000000000000e+00
3.1516666412354e+01 5.7276206970215e+01 0.0000000000000e+00
3.1533332824707e+01 5.7301208496094e+01 0.0000000000000e+00
3.1549999237061e+01 5.7326210021973e+01 0.0000000000000e+00
3.1566667556763e+01 5.7351211547852e+01 0.0000000000000e+00
3.1583333969116e+01 5.7376213073730e+01 0.0000000000000e+00
3.1600000381470e+01 5.7401214599609e+01 0.0000000000000e+00
3.1616666793823e+01 5.7426216125488e+01 0.0000000000000e+00
3.1633333206177e+01 5.7451217651367e+01 0.0000000000000e+00
3.1649999618530e+01 5.7476219177246e+01 0.0000000000000e+00
3.1666666030884e+01 5.7501220703125e+01 0.0000000000000e+00
3.1683332443237e+01 5.7526222229004e+01 0.0000000000000e+00
3.1700000762939e+01 5.7551223754883e+01 0.0000000000000e+00
3.1716667175293e+01 5.7576225280762e+01 0.0000000000000e+00
3.1733333587646e+01 5.7601226806641e+01 0.0000000000000e+00
3.1750000000000e+01 5.7626228332520e+01 0.0000000000000e+00
3.1766666412354e+01 5.7651229858398e+01 0.0000000000000e+00
3.1783332824707e+01 5.7676231384277e+01 0.0000000000000e+00
3.1799999237061e+01 5.7701232910156e+01 0.0000000000000e+00
3.1816667556763e+01 5.7726234436035e+01 0.0000000000000e+00
3.1833333969116e+01 5.7751235961914e+01 0.0000000000000e+00
3.1850000381470e+01 5.7776237487793e+01 0.0000000000000e+00
3.1866666793823e+01 5.7801239013672e+01 0.0000000000000e+00
3.1883333206177e+01 5.7826240539551e+01 0.0000000000000e+00
3.1899999618530e+01 5.7851242065430e+01 0.0000000000000e+00
3.1916666030884e+01 5.7876243591309e+01 0.0000000000000e+00
3.1933332443237e+01 5.7901245117188e+01 0.0000000000000e+00
3.1950000762939e+01 5.7926246643066e+01 0.0000000000000e+00
3.1966667175293e+01 5.7951248168945e+01 0.0000000000000e+00
3.1983333587646e+01 5.7976249694824e+01 0.0000000000000e+00
3.2000000000000e+01 5.8001251220703e+01 0.0000000000000e+00
3.2016666412354e+01 5.8026252746582e+01 0.0000000000000e+00
3.2033332824707e+01 5.8051254272461e+01 0.0000000000000e+00
3.2049999237061e+01 5.8076255798340e+01 0.0000000000000e+00
3.2066665649414e+01 5.8101257324219e+01 0.0000000000000e+00
3.2083332061768e+01 5.8126258850098e+01 0.0000000000000e+00
3.2099998474121e+01 5.8151260375977e+01 0.0000000000000e+00
3.2116664886475e+01 5.8176261901855e+01 0.0000000000000e+00
3.2133335113525e+01 5.8201263427734e+01 0.0000000000000e+00
3.2150001525879e+01 5.8226264953613e+01 0.0000000000000e+00
3.2166667938232e+01 5.8251266479492e+01 0.0000000000000e+00
3.2183334350586e+01 5.8276268005371e+01 0.0000000000000e+00
3.2200000762939e+01 5.8301269531250e+01 0.0000000000000e+00
3.2216667175293e+01 5.8326271057129e+01 0.0000000000000e+00
3.2233333587646e+01 5.8351272583008e+01 0.0000000000000e+00
3.2250000000000e+01 5.8376274108887e+01 0.0000000000000e+00
3.2266666412354e+01 5.8401275634766e+01 0.0000000000000e+00
3.2283332824707e+01 5.8426277160645e+01 0.0000000000000e+00
3.2299999237061e+01 5.8451278686523e+01 0.0000000000000e+00
3.2316665649414e+01 5.8476280212402e+01 0.0000000000000e+00
3.2333332061768e+01 5.8501281738281e+01 0.0000000000000e+00
3.2349998474121e+01 5.8526283264160e+01 0.0000000000000e+00
3.2366664886475e+01 5.8551284790039e+01 0.0000000000000e+00
3.2383335113525e+01 5.8576286315918e+01 0.0000000000000e+00
3.2400001525879e+01 5.8601287841797e+01 0.0000000000000e+00
3.2416667938232e+01 5.8626289367676e+01 0.0000000000000e+00
3.2433334350586e+01 5.8651290893555e+01 0.0000000000000e+00
3.2450000762939e+01 5.8676292419434e+01 0.0000000000000e+00
3.2466667175293e+01 5.8701293945312e+01 0.0000000000000e+00
3.2483333587646e+01 5.8726295471191e+01 0.0000000000000e+00
3.2500000000000e+01 5.8751296997070e+01 0.0000000000000e+00
3.2516666412354e+01 5.8776298522949e+01 0.0000000000000e+00
3.2533332824707e+01 5.8801300048828e+01 0.0000000000000e+00
3.2549999237061e+01 5.8826301574707e+01 0.0000000000000e+00
3.2566665649414e+01 5.8851303100586e+01 0.0000000000000e+00
3.2583332061768e+01 5.8876304626465e+01 0.0000000000000e+00
3.2599998474121e+01 5.8901306152344e+01 0.0000000000000e+00
3.2616664886475e+01 5.8926307678223e+01 0.0000000000000e+00
3.2633335113525e+01 5.8951309204102e+01 0.0000000000000e+00
3.2650001525879e+01 5.8976310729980e+01 0.0000000000000e+00
3.2666667938232e+01 5.9001312255859e+01 0.0000000000000e+00
3.2683334350586e+01 5.9026313781738e+01 0.0000000000000e+00
3.2700000762939e+01 5.9051315307617e+01 0.0000000000000e+00
3.2716667175293e+01 5.9076316833496e+01 0.0000000000000e+00
3.2733333587646e+01 5.9101318359375e+01 0.0000000000000e+00
3.2750000000000e+01 5.9126319885254e+01 0.0000000000000e+00
3.2766666412354e+01 5.9151321411133e+01 0.0000000000000e+00
3.2783332824707e+01 5.9176322937012e+01 0.0000000000000e+00
3.2799999237061e+01 5.9201324462891e+01 0.0000000000000e+00
3.2816665649414e+01 5.9226325988770e+01 0.0000000000000e+00
3.2833332061768e+01 5.9251327514648e+01 0.0000000000000e+00
3.2849998474121e+01 5.9276329040527e+01 0.0000000000000e+00
3.2866664886475e+01 5.9301330566406e+01 0.0000000000000e+00
3.2883335113525e+01 5.9326332092285e+01 0.0000000000000e+00
3.2900001525879e+01 5.9351333618164e+01 0.0000000000000e+00
3.2916667938232e+01 5.9376335144043e+01 0.0000000000000e+00
3.2933334350586e+01 5.9401336669922e+01 0.0000000000000e+00
3.2950000762939e+01 5.9426338195801e+01 0.0000000000000e+00
3.2966667175293e+01 5.9451339721680e+01 0.0000000000000e+00
3.2983333587646e+01 5.9476341247559e+01 0.0000000000000e+00
3.3000000000000e+01 5.9501342773438e+01 0.0000000000000e+00
3.3016666412354e+01 5.9526344299316e+01 0.0000000000000e+00
3.3033332824707e+01 5.9551345825195e+01 0.0000000000000e+00
3.3049999237061e+01 5.9576347351074e+01 0.0000000000000e+00
3.3066665649414e+01 5.9601348876953e+01 0.0000000000000e+00
3.3083332061768e+01 5.9626350402832e+01 0.0000000000000e+00
3.3099998474121e+01 5.9651351928711e+01 0.0000000000000e+00
3.3116664886475e+01 5.9676353454590e+01 0.0000000000000e+00
3.3133335113525e+01 5.9701354980469e+01 0.0000000000000e+00
3.3150001525879e+01 5.9726356506348e+01 0.0000000000000e+00
3.3166667938232e+01 5.9751358032227e+01 0.0000000000000e+00
3.3183334350586e+01 5.9776359558105e+01 0.0000000000000e+00
3.3200000762939e+01 5.9801361083984e+01 0.0000000000000e+00
3.3216667175293e+01 5.9826362609863e+01 0.0000000000000e+00
3.3233333587646e+01 5.9851364135742e+01 0.0000000000000e+00
3.3250000000000e+01 5.9876365661621e+01 0.0000000000000e+00
3.3266666412354e+01 5.9901367187500e+01 0.0000000000000e+00
3.3283332824707e+01 5.9926368713379e+01 0.0000000000000e+00
3.3299999237061e+01 5.9951370239258e+01 0.0000000000000e+00
3.3316665649414e+01 5.9976371765137e+01 0.0000000000000e+00
3.3333332061768e+01 6.0001373291016e+01 0.0000000000000e+00
3.3349998474121e+01 6.0026374816895e+01 0.0000000000000e+00
3.3366664886475e+01 6.0051376342773e+01 0.0000000000000e+00
3.3383335113525e+01 6.0076377868652e+01 0.0000000000000e+00
3.3400001525879e+01 6.0101379394531e+01 0.0000000000000e+00
3.3416667938232e+01 6.0126380920410e+01 0.0000000000000e+00
3.3433334350586e+01 6.0151382446289e+01 0.0000000000000e+00
3.3450000762939e+01 6.0176383972168e+01 0.0000000000000e+00
3.3466667175293e+01 6.0201385498047e+01 0.0000000000000e+00
3.3483333587646e+01 6.0226387023926e+01 0.0000000000000e+00
3.3500000000000e+01 6.0251388549805e+01 0.0000000000000e+00
3.3516666412354e+01 6.0276390075684e+01 0.0000000000000e+00
3.3533332824707e+01 6.0301391601562e+01 0.0000000000000e+00
3.3549999237061e+01 6.0326393127441e+01 0.0000000000000e+00
3.3566665649414e+01 6.0351394653320e+01 0.0000000000000e+00
3.3583332061768e+01 6.0376396179199e+01 0.0000000000000e+00
3.3599998474121e+01 6.0401397705078e+01 0.0000000000000e+00
3.3616664886475e+01 6.0426399230957e+01 0.0000000000000e+00
3.3633335113525e+01 6.0451400756836e+01 0.0000000000000e+00
3.3650001525879e+01 6.0476402282715e+01 0.0000000000000e+00
3.3666667938232e+01 6.0501403808594e+01 0.0000000000000e+00
3.3683334350586e+01 6.0526405334473e+01 0.0000000000000e+00
3.3700000762939e+01 6.0551406860352e+01 0.0000000000000e+00
3.3716667175293e+01 6.0576408386230e+01 0.0000000000000e+00
3.3733333587646e+01 6.0601409912109e+01 0.0000000000000e+00
3.3750000000000e+01 6.0626411437988e+01 0.0000000000000e+00
3.3766666412354e+01 6.0651412963867e+01 0.0000000000000e+00
3.3783332824707e+01 6.0676414489746e+01 0.0000000000000e+00
3.3799999237061e+01 6.0701416015625e+01 0.0000000000000e+00
3.3816665649414e+01 6.0726417541504e+01 0.0000000000000e+00
3.3833332061768e+01 6.0751419067383e+01 0.0000000000000e+00
3.3849998474121e+01 6.0776420593262e+01 0.0000000000000e+00
3.3866664886475e+01 6.0801422119141e+01 0.0000000000000e+00
3.3883335113525e+01 6.0826423645020e+01 0.0000000000000e+00
3.3900001525879e+01 6.0851425170898e+01 0.0000000000000e+00
3.3916667938232e+01 6.0876426696777e+01 0.0000000000000e+00
3.3933334350586e+01 6.0901428222656e+01 0.0000000000000e+00
3.3950000762939e+01 6.0926429748535e+01 0.0000000000000e+00
3.3966667175293e+01 6.0951431274414e+01 0.0000000000000e+00
3.3983333587646e+01 6.0976432800293e+01 0.0000000000000e+00
3.4000000000000e+01 6.1001434326172e+01 0.0000000000000e+00
3.4016666412354e+01 6.1026435852051e+01 0.0000000000000e+00
3.4033332824707e+01 6.1051437377930e+01 0.0000000000000e+00
3.4049999237061e+01 6.1076438903809e+01 0.0000000000000e+00
3.4066665649414e+01 6.1101440429688e+01 0.0000000000000e+00
3.4083332061768e+01 6.1126441955566e+01 0.0000000000000e+00
3.4099998474121e+01 6.1151443481445e+01 0.0000000000000e+00
3.4116664886475e+01 6.1176445007324e+01 0.0000000000000e+00
3.4133335113525e+01 6.1201446533203e+01 0.0000000000000e+00
3.4150001525879e+01 6.1226448059082e+01 0.0000000000000e+00
3.4166667938232e+01 6.1251449584961e+01 0.0000000000000e+00
3.4183334350586e+01 6.1276451110840e+01 0.0000000000000e+00
3.4200000762939e+01 6.1301452636719e+01 0.0000000000000e+00
3.4216667175293e+01 6.1326454162598e+01 0.0000000000000e+00
3.4233333587646e+01 6.1351455688477e+01 0.0000000000000e+00
3.4250000000000e+01 6.1376457214355e+01 0.0000000000000e+00
3.4266666412354e+01 6.1401458740234e+01 0.0000000000000e+00
3.4283332824707e+01 6.1426460266113e+01 0.0000000000000e+00
3.4299999237061e+01 6.1451461791992e+01 0.0000000000000e+00
3.4316665649414e+01 6.1476463317871e+01 0.0000000000000e+00
3.4333332061768e+01 6.1501464843750e+01 0.0000000000000e+00
3.4349998474121e+01 6.1526466369629e+01 0.0000000000000e+00
3.4366664886475e+01 6.1551467895508e+01 0.0000000000000e+00
3.4383335113525e+01 6.1576469421387e+01 0.0000000000000e+00
3.4400001525879e+01 6.1601470947266e+01 0.0000000000000e+00
3.4416667938232e+01 6.1626472473145e+01 0.0000000000000e+00
3.4433334350586e+01 6.1651473999023e+01 0.0000000000000e+00
3.4450000762939e+01 6.1676475524902e+01 0.0000000000000e+00
3.4466667175293e+01 6.1701477050781e+01 0.0000000000000e+00
3.4483333587646e+01 6.1726478576660e+01 0.0000000000000e+00
3.4500000000000e+01 6.1751480102539e+01 0.0000000000000e+00
3.4516666412354e+01 6.1776481628418e+01 0.0000000000000e+00
3.4533332824707e+01 6.1801483154297e+01 0.0000000000000e+00
3.4549999237061e+01 6.1826484680176e+01 0.0000000000000e+00
3.4566665649414e+01 6.1851486206055e+01 0.0000000000000e+00
3.4583332061768e+01 6.1876487731934e+01 0.0000000000000e+00
3.4599998474121e+01 6.1901489257812e+01 0.0000000000000e+00
3.4616664886475e+01 6.1926490783691e+01 0.0000000000000e+00
3.4633335113525e+01 6.1951492309570e+01 0.0000000000000e+00
3.4650001525879e+01 6.1976493835449e+01 0.0000000000000e+00
3.4666667938232e+01 6.2001495361328e+01 0.0000000000000e+00
3.4683334350586e+01 6.2026496887207e+01 0.0000000000000e+00
3.4700000762939e+01 6.2051498413086e+01 0.0000000000000e+00
3.4716667175293e+01 6.2076499938965e+01 0.0000000000000e+00
3.4733333587646e+01 6.2101501464844e+01 0.0000000000000e+00
3.4750000000000e+01 6.2126502990723e+01 0.0000000000000e+00
3.4766666412354e+01 6.2151504516602e+01 0.0000000000000e+00
3.4783332824707e+01 6.2176506042480e+01 0.0000000000000e+00
3.4799999237061e+01 6.2201507568359e+01 0.0000000000000e+00
3.4816665649414e+01 6.2226509094238e+01 0.0000000000000e+00
3.4833332061768e+01 6.2251510620117e+01 0.0000000000000e+00
3.4849998474121e+01 6.2276512145996e+01 0.0000000000000e+00
3.4866664886475e+01 6.2301513671875e+01 0.0000000000000e+00
3.4883335113525e+01 6.2326515197754e+01 0.0000000000000e+00
3.4900001525879e+01 6.2351516723633e+01 0.0000000000000e+00
3.4916667938232e+01 6.2376518249512e+01 0.0000000000000e+00
3.4933334350586e+01 6.2401519775391e+01 0.0000000000000e+00
3.4950000762939e+01 6.2426521301270e+01 0.0000000000000e+00
3.4966667175293e+01 6.2451522827148e+01 0.0000000000000e+00
3.4983333587646e+01 6.2476524353027e+01 0.0000000000000e+00
3.5000000000000e+01 6.2501525878906e+01 0.0000000000000e+00
3.5016666412354e+01 6.2526527404785e+01 0.0000000000000e+00
3.5033332824707e+01 6.2551528930664e+01 0.0000000000000e+00
3.5049999237061e+01 6.2576530456543e+01 0.0000000000000e+00
3.5066665649414e+01 6.2601531982422e+01 0.0000000000000e+00
3.5083332061768e+01 6.2626533508301e+01 0.0000000000000e+00
3.5099998474121e+01 6.2651535034180e+01 0.0000000000000e+00
3.5116664886475e+01 6.2676536560059e+01 0.0000000000000e+00
3.5133335113525e+01 6.2701538085938e+01 0.0000000000000e+00
3.5150001525879e+01 6.2726539611816e+01 0.0000000000000e+00
3.5166667938232e+01 6.2751541137695e+01 0.0000000000000e+00
3.5183334350586e+01 6.2776542663574e+01 0.0000000000000e+00
3.5200000762939e+01 6.2801544189453e+01 0.0000000000000e+00
3.5216667175293e+01 6.2826545715332e+01 0.0000000000000e+00
3.5233333587646e+01 6.2851547241211e+01 0.0000000000000e+00
3.5250000000000e+01 6.2876548767090e+01 0.0000000000000e+00
3.5266666412354e+01 6.2901550292969e+01 0.0000000000000e+00
3.5283332824707e+01 6.2926551818848e+01 0.0000000000000e+00
3.5299999237061e+01 6.2951553344727e+01 0.0000000000000e+00
3.5316665649414e+01 6.2976554870605e+01 0.0000000000000e+00
3.5333332061768e+01 6.3001556396484e+01 0.0000000000000e+00
3.5349998474121e+01 6.3026557922363e+01 0.0000000000000e+00
3.5366664886475e+01 6.3051559448242e+01 0.0000000000000e+00
3.5383335113525e+01 6.3076560974121e+01 0.0000000000000e+00
3.5400001525879e+01 6.3101562500000e+01 0.0000000000000e+00
3.5416667938232e+01 6.3126564025879e+01 0.0000000000000e+00
3.5433334350586e+01 6.3151565551758e+01 0.0000000000000e+00
3.5450000762939e+01 6.3176567077637e+01 0.0000000000000e+00
3.5466667175293e+01 6.3201568603516e+01 0.0000000000000e+00
3.5483333587646e+01 6.3226570129395e+01 0.0000000000000e+00
3.5500000000000e+01 6.3251571655273e+01 0.0000000000000e+00
3.5516666412354e+01 6.3276573181152e+01 0.0000000000000e+00
3.5533332824707e+01 6.3301574707031e+01 0.0000000000000e+00
3.5549999237061e+01 6.3326576232910e+01 0.0000000000000e+00
3.5566665649414e+01 6.3351577758789e+01 0.0000000000000e+00
3.5583332061768e+01 6.3376579284668e+01 0.0000000000000e+00
3.5599998474121e+01 6.3401580810547e+01 0.0000000000000e+00
3.5616664886475e+01 6.3426582336426e+01 0.0000000000000e+00
3.5633335113525e+01 6.3451583862305e+01 0.0000000000000e+00
3.5650001525879e+01 6.3476585388184e+01 0.0000000000000e+00
3.5666667938232e+01 6.3501586914062e+01 0.0000000000000e+00
3.5683334350586e+01 6.3526588439941e+01 0.0000000000000e+00
3.5700000762939e+01 6.3551589965820e+01 0.0000000000000e+00
3.5716667175293e+01 6.3576591491699e+01 0.0000000000000e+00
3.5733333587646e+01 6.3601593017578e+01 0.0000000000000e+00
3.5750000000000e+01 6.3626594543457e+01 0.0000000000000e+00
3.5766666412354e+01 6.3651596069336e+01 0.0000000000000e+00
3.5783332824707e+01 6.3676597595215e+01 0.0000000000000e+00
3.5799999237061e+01 6.3701599121094e+01 0.0000000000000e+00
3.5816665649414e+01 6.3726600646973e+01 0.0000000000000e+00
3.5833332061768e+01 6.3751602172852e+01 0.0000000000000e+00
3.5849998474121e+01 6.3776603698730e+01 0.0000000000000e+00
3.5866664886475e+01 6.3801605224609e+01 0.0000000000000e+00
3.5883335113525e+01 6.3826606750488e+01 0.0000000000000e+00
3.5900001525879e+01 6.3851608276367e+01 0.0000000000000e+00
3.5916667938232e+01 6.3876609802246e+01 0.0000000000000e+00
3.5933334350586e+01 6.3901611328125e+01 0.0000000000000e+00
3.5950000762939e+01 6.3926612854004e+01 0.0000000000000e+00
3.5966667175293e+01 6.3951614379883e+01 0.0000000000000e+00
3.5983333587646e+01 6.3976615905762e+01 0.0000000000000e+00
3.6000000000000e+01 6.4001617431641e+01 0.0000000000000e+00
3.6016666412354e+01 6.4026618957520e+01 0.0000000000000e+00
3.6033332824707e+01 6.4051620483398e+01 0.0000000000000e+00
3.6049999237061e+01 6.4076622009277e+01 0.0000000000000e+00
3.6066665649414e+01 6.4101623535156e+01 0.0000000000000e+00
